t,x,y,zone_id,action,switched,perturbed_1,perturbed_2,logits_act,pi_act,pi_max,pi_entropy,pi_argmax,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
138,14,4,2,3,0,0,0,2.549553155899048,0.8596112728118896,0.8596112728118896,0.5958167314529419,3,0.016924679279327393,-0.7145159244537354,0.414667010307312,0.16715577244758606,0.6216534376144409,1.0558826923370361,0.9209707975387573,0.13585223257541656,-0.844041109085083,-0.8731936812400818,0.8621820211410522,0.8842270970344543,0.8088254928588867,-0.6001805067062378,0.5678304433822632,-0.2916625440120697,0.5397709608078003,-0.7039438486099243,0.9923664927482605,0.0896088257431984,-0.9607640504837036,0.931734025478363,0.41554009914398193,-0.8246781826019287,0.7926120162010193,0.7386069893836975,-0.4962402284145355,-1.1784839630126953,-1.859756588935852,1.024126648902893,0.9090369939804077,1.3241139650344849,0.9612430334091187,-0.11773271858692169,1.1234996318817139,-1.1849435567855835,-1.1800744533538818,-0.7830499410629272,0.4523029923439026,-0.5252612233161926,-0.230148047208786,0.2550373375415802,-0.8187280297279358,-0.13436958193778992,-0.3596436083316803,-0.8180360794067383,0.8525763154029846,-0.6042872071266174,0.55766761302948,1.0576645135879517,0.2002718448638916,-0.432135671377182
139,14,4,2,3,0,0,0,3.3468778133392334,0.9323043823242188,0.9323043823242188,0.33780989050865173,3,-1.820294737815857,0.11043720692396164,0.12393197417259216,-0.2946745455265045,0.46033281087875366,0.21520328521728516,0.9881025552749634,-0.7677366733551025,-0.3272446393966675,-0.47455039620399475,0.3647949993610382,0.13925319910049438,0.11720423400402069,0.052623312920331955,0.033357392996549606,0.20530052483081818,0.09848343580961227,0.21511651575565338,0.4346810579299927,-0.34351202845573425,-0.5611112117767334,0.4203047752380371,0.036671996116638184,-0.5192729830741882,0.2103165239095688,-0.033511292189359665,-0.4362080693244934,-0.21636523306369781,-2.0671324729919434,0.9062866568565369,1.4415634870529175,0.7245326638221741,0.786892294883728,1.3595836162567139,1.1870085000991821,-1.5352046489715576,-0.9536387324333191,-0.8492703437805176,-0.21347881853580475,-0.31137463450431824,-0.24459652602672577,0.26448240876197815,-0.7771856188774109,-0.128123477101326,-0.3801758885383606,-0.787436306476593,0.8542454242706299,-0.6178720593452454,0.5905278921127319,1.0960415601730347,0.15391303598880768,-0.41954222321510315
140,14,4,2,3,0,0,0,2.8099584579467773,0.9075561761856079,0.9075561761856079,0.43137362599372864,3,-0.8793678283691406,-0.35619401931762695,-0.0732349082827568,-1.2455894947052002,0.5623037815093994,0.728083610534668,-0.9665502309799194,-0.7102546095848083,-0.9995000958442688,-0.9861944913864136,0.591555118560791,0.8899694681167603,0.9830785989761353,-0.9990411400794983,0.9952112436294556,-0.9894205331802368,-0.20759403705596924,-0.9906322956085205,0.9982956647872925,0.8638821244239807,-0.9984049201011658,0.44625309109687805,0.9966918230056763,-0.982229471206665,0.9965030550956726,1.3246251344680786,-0.2689235210418701,-0.6924025416374207,-1.683131217956543,0.43496784567832947,0.8701322674751282,1.6045995950698853,0.24553342163562775,-0.8228392601013184,1.053226113319397,-1.1307941675186157,-1.394635796546936,-0.8714749217033386,0.6408474445343018,-0.30623379349708557,-0.2908637225627899,0.2740158438682556,-0.7360010743141174,-0.09688059240579605,-0.42078283429145813,-0.7569794058799744,0.8570438027381897,-0.6224508285522461,0.6048560738563538,1.127293586730957,0.12933897972106934,-0.4010736346244812
141,14,4,2,3,0,0,0,2.5244333744049072,0.8659214377403259,0.8659214377403259,0.5737069845199585,3,-0.08984977006912231,-0.414676308631897,-0.6842893362045288,0.2868264317512512,0.4980723261833191,0.8446627259254456,0.15795624256134033,0.40618574619293213,-0.9858594536781311,-0.9077777862548828,0.8362035751342773,0.9385595321655273,0.9555962085723877,-0.9675610065460205,0.922508955001831,-0.879826009273529,0.635869562625885,-0.9443289637565613,0.9958491325378418,0.621313750743866,-0.9910954236984253,0.8623096346855164,0.8324130773544312,-0.9068649411201477,0.7284228205680847,0.9624664783477783,-0.3318250775337219,-1.2200511693954468,-1.5430798530578613,0.6308820843696594,1.004707932472229,1.596060872077942,0.7742055654525757,-0.8809584975242615,1.0268570184707642,-1.1738324165344238,-1.2571167945861816,-0.4870895743370056,0.776970624923706,-0.6066204309463501,-0.33845624327659607,0.28237494826316833,-0.6876189112663269,-0.07869911938905716,-0.4603874981403351,-0.7258685827255249,0.8574135899543762,-0.6260905861854553,0.6209964752197266,1.1562981605529785,0.10718661546707153,-0.38529905676841736
142,14,4,2,3,0,0,0,2.794311285018921,0.9045591950416565,0.9045591950416565,0.4418335556983948,3,-0.4586101472377777,0.914008617401123,0.43715912103652954,-1.2417408227920532,0.4879928231239319,0.9549943804740906,0.2964845299720764,-0.3647910952568054,-0.9973108172416687,-0.9731706976890564,0.7733877301216125,0.910710334777832,0.9806544780731201,-0.9950767755508423,0.9865788221359253,-0.9696066379547119,0.4189024865627289,-0.9727908968925476,0.9976900815963745,0.771003246307373,-0.9981851577758789,0.7409666180610657,0.9699822068214417,-0.967316746711731,0.7822657823562622,1.069845199584961,-0.27944228053092957,-1.0492091178894043,-1.5347915887832642,0.5053784251213074,1.0106570720672607,1.619791030883789,0.589396059513092,-0.984973132610321,1.0307387113571167,-1.172498345375061,-1.323758840560913,-0.5657400488853455,0.8308069705963135,-0.5284660458564758,-0.38151735067367554,0.29007038474082947,-0.6459921598434448,-0.057362303137779236,-0.4965789318084717,-0.6971393823623657,0.8575878739356995,-0.6303943395614624,0.6337860822677612,1.1816877126693726,0.0861395075917244,-0.36968088150024414
143,14,4,2,3,0,0,0,3.009645700454712,0.9049627184867859,0.9049627184867859,0.4425811469554901,3,-0.5081527829170227,-0.25957366824150085,0.1387018859386444,-0.42653870582580566,0.11492354422807693,0.16146481037139893,0.8688617944717407,-0.774958074092865,-0.4322160482406616,-0.6280537247657776,0.576250433921814,0.4974461793899536,0.38983774185180664,-0.1802145540714264,0.27845820784568787,-0.039708785712718964,0.26034367084503174,-0.09036292135715485,0.7999829053878784,-0.21106386184692383,-0.7902878522872925,0.6192249059677124,0.11177405714988708,-0.6092427372932434,0.5279766321182251,0.26661133766174316,-0.4596691131591797,-0.47247806191444397,-2.0347213745117188,0.9405375123023987,1.1897015571594238,1.058354139328003,0.9571521282196045,0.7073624730110168,1.2453645467758179,-1.6173784732818604,-1.1729756593704224,-0.6621260643005371,0.018415730446577072,-0.49212750792503357,-0.40541496872901917,0.29759687185287476,-0.6041408181190491,-0.05607174336910248,-0.5184946060180664,-0.6702929735183716,0.8553125262260437,-0.6403052806854248,0.6562322378158569,1.2061623334884644,0.05361185967922211,-0.35770678520202637
144,14,4,2,3,0,0,0,2.7201268672943115,0.8952240943908691,0.8952240943908691,0.47513699531555176,3,-0.8366689682006836,-0.02987365424633026,-1.1730964183807373,-0.782158374786377,0.2849350571632385,0.055575892329216,-0.04425644874572754,0.3170415163040161,-0.9966917037963867,-0.9438726305961609,0.719039797782898,0.8904813528060913,0.9705271124839783,-0.9943311214447021,0.9768003821372986,-0.9675663113594055,0.3876049816608429,-0.9662483930587769,0.992499053478241,0.7541062831878662,-0.9949995279312134,0.46781206130981445,0.9548224210739136,-0.9439036846160889,0.8122221231460571,1.0909103155136108,-0.24465174973011017,-0.9600554704666138,-1.5068297386169434,0.3875836730003357,1.0277080535888672,1.6104836463928223,0.6066431999206543,-1.0865659713745117,1.1012362241744995,-1.1807137727737427,-1.342082142829895,-0.5417494773864746,0.7492777705192566,-0.5234174132347107,-0.4429543614387512,0.3037939965724945,-0.5670037865638733,-0.03482430428266525,-0.5504302382469177,-0.6443123817443848,0.8537566065788269,-0.6461693644523621,0.6649770140647888,1.2260113954544067,0.035012152045965195,-0.34349706768989563
145,14,4,2,3,0,0,0,3.0014212131500244,0.9259732365608215,0.9259732365608215,0.36177858710289,3,0.07495120167732239,0.2679637670516968,0.08328939974308014,-0.3395463824272156,0.542291522026062,1.001369595527649,0.07872499525547028,0.19596068561077118,-0.9946146607398987,-0.9568697214126587,0.7787039279937744,0.9132455587387085,0.9697870016098022,-0.9889855980873108,0.9749367833137512,-0.9427933692932129,0.4242997467517853,-0.9674042463302612,0.9972946643829346,0.7260575890541077,-0.9962862730026245,0.8187918663024902,0.9498702883720398,-0.9527702331542969,0.7574114799499512,1.0004346370697021,-0.28558942675590515,-0.9750250577926636,-1.4888975620269775,0.46833813190460205,0.9771804809570312,1.6480250358581543,0.6435811519622803,-1.03922438621521,1.0056284666061401,-1.2727179527282715,-1.3616430759429932,-0.46054863929748535,0.9019947052001953,-0.5189483165740967,-0.47845467925071716,0.3093092143535614,-0.530561089515686,-0.01747668907046318,-0.5799952745437622,-0.619533360004425,0.8518355488777161,-0.6514779925346375,0.6734285950660706,1.2433072328567505,0.017333421856164932,-0.3301905393600464
146,14,4,2,3,0,0,0,2.839663505554199,0.9070701003074646,0.9070701003074646,0.4343043565750122,3,-0.695567786693573,-0.3234063684940338,1.0428522825241089,-0.8343691229820251,0.20223994553089142,0.5417137145996094,-0.3026299476623535,-0.06945900619029999,-0.9953233003616333,-0.9379523396492004,-0.4235632121562958,-0.3364989459514618,0.7002160549163818,-0.9906195402145386,0.9774996638298035,-0.9180062413215637,-0.9305557608604431,-0.9456353783607483,0.9117761254310608,0.4748920202255249,-0.9519957304000854,-0.4478510618209839,0.9975892901420593,-0.950830340385437,0.7910204529762268,1.2893939018249512,0.06446713954210281,0.22901080548763275,-1.9182069301605225,0.030736420303583145,0.5284871459007263,1.4608981609344482,0.25688597559928894,-0.6415295600891113,1.6054937839508057,-1.1511807441711426,-1.4076404571533203,-1.0538874864578247,0.14528539776802063,-0.22923344373703003,-0.4950530529022217,0.3141532838344574,-0.5102360248565674,0.012956446036696434,-0.604133129119873,-0.599112868309021,0.8511911630630493,-0.6621705293655396,0.6786102652549744,1.2560542821884155,-0.007012162357568741,-0.3150790333747864
147,14,4,2,3,0,0,0,2.8497707843780518,0.9111844301223755,0.9111844301223755,0.41728106141090393,3,-0.7756375074386597,0.42378923296928406,-1.96002995967865,-1.4985432624816895,0.31432145833969116,-0.12461940944194794,-0.25848791003227234,0.3776179552078247,-0.9984065890312195,-0.9635549187660217,0.8448400497436523,0.9549066424369812,0.9887832403182983,-0.9974069595336914,0.9871336817741394,-0.98405522108078,0.6911888122558594,-0.9786227345466614,0.997474193572998,0.8382779955863953,-0.9983395338058472,0.6256626844406128,0.9492177963256836,-0.9602230191230774,0.6840363144874573,0.9256614446640015,-0.23159465193748474,-1.071742057800293,-1.36174476146698,0.36568549275398254,1.0987269878387451,1.6181316375732422,0.7359675168991089,-1.2662707567214966,1.0100195407867432,-1.2177859544754028,-1.3054313659667969,-0.3015892505645752,0.9184583425521851,-0.6005284786224365,-0.5280559062957764,0.3185391426086426,-0.47576630115509033,0.02510843798518181,-0.6305433511734009,-0.5757052302360535,0.8475803732872009,-0.6676027178764343,0.6844190955162048,1.2711528539657593,-0.02055625058710575,-0.3033163845539093
148,14,4,2,3,0,0,0,4.942475318908691,0.9919679760932922,0.9919679760932922,0.05710308626294136,3,-0.7303409576416016,-0.480338454246521,0.3264240026473999,-0.28433042764663696,-0.36657053232192993,-0.15404321253299713,-0.6332100629806519,0.4087149500846863,-0.8702070116996765,0.026790807023644447,-0.9547048807144165,-0.98380446434021,-0.8342360258102417,-0.8750483989715576,0.7540771961212158,-0.44923409819602966,-0.9933870434761047,-0.5943276882171631,-0.9631369709968567,-0.21586599946022034,0.7020025253295898,-0.9743910431861877,0.9932571053504944,-0.6947972774505615,-0.5541950464248657,0.2827211320400238,-0.3236607015132904,0.5553422570228577,-1.291800618171692,-0.6508749127388,1.6843866109848022,0.9625765681266785,0.569741427898407,0.22150838375091553,1.7675548791885376,-1.68623948097229,-1.2009543180465698,-1.1076784133911133,0.49542638659477234,0.2761456072330475,-0.5097396373748779,0.3170080780982971,-0.46570664644241333,0.0662306398153305,-0.6478759050369263,-0.5584089159965515,0.8433710336685181,-0.6829426884651184,0.6843166351318359,1.2821459770202637,-0.06079226732254028,-0.2900041937828064
149,14,4,2,3,0,0,0,3.1395535469055176,0.88602215051651,0.88602215051651,0.5019295811653137,3,0.031290292739868164,0.13881006836891174,-0.6148958802223206,0.7398077249526978,-0.704593300819397,-0.3162769675254822,0.36111894249916077,-0.12367010116577148,0.9901096820831299,0.9555566310882568,-0.8455169796943665,-0.9571717381477356,-0.9783759117126465,0.9769867062568665,-0.94473797082901,0.9378567337989807,-0.7715656757354736,0.9470381140708923,-0.9984820485115051,-0.7246126532554626,0.9950229525566101,-0.7878062725067139,-0.8324607014656067,0.8088356852531433,-0.7788520455360413,-1.0583947896957397,-0.5027242302894592,1.0582529306411743,-1.1056686639785767,0.03606678172945976,1.569704294204712,0.39230427145957947,0.6702200174331665,1.9592698812484741,0.7414274215698242,-1.854841947555542,-0.601051390171051,0.08441050350666046,-0.6369622945785522,0.02683923952281475,-0.4888027608394623,0.2940983474254608,-0.4665074944496155,0.06738237291574478,-0.6279280781745911,-0.5402978658676147,0.8451932668685913,-0.6872329115867615,0.7060174345970154,1.3059250116348267,-0.09813912212848663,-0.28933650255203247
150,14,4,2,3,0,0,0,3.505180597305298,0.9609361886978149,0.9609361886978149,0.21609973907470703,3,-0.9766061305999756,-0.5529787540435791,0.16492433845996857,-0.5848458409309387,-0.1983199268579483,1.0792334079742432,0.780534029006958,-1.3833842277526855,-0.9965711236000061,-0.9665993452072144,0.5626750588417053,0.7141473889350891,0.9227678775787354,-0.9905211329460144,0.9721124172210693,-0.9445562362670898,-0.34151285886764526,-0.9473934769630432,0.9907953143119812,0.5187557339668274,-0.9935991764068604,0.33847886323928833,0.9856787323951721,-0.9623199701309204,1.009076714515686,1.1418166160583496,-0.1617252379655838,-0.3926573097705841,-1.686466932296753,0.21943378448486328,0.7312013506889343,1.6229220628738403,0.4341309666633606,-0.9777658581733704,1.1911505460739136,-1.3364498615264893,-1.4539507627487183,-0.7244859337806702,0.616619348526001,-0.23285011947155,-0.516869843006134,0.29773247241973877,-0.44031617045402527,0.08912930637598038,-0.6499233841896057,-0.5205471515655518,0.8417724967002869,-0.6947708129882812,0.708602249622345,1.3115352392196655,-0.11260174214839935,-0.2773860991001129
151,14,4,2,3,0,0,0,3.482419490814209,0.9441137909889221,0.9441137909889221,0.29079753160476685,3,-0.39821889996528625,-0.09697479754686356,-1.1571760177612305,0.30701640248298645,0.40648025274276733,-0.7060788869857788,-0.9122006893157959,0.1497839391231537,-0.521697998046875,0.1828385591506958,-0.21035538613796234,0.25470873713493347,0.20043517649173737,-0.5278626680374146,0.5198351144790649,-0.3002540171146393,0.07626654207706451,-0.44980406761169434,-0.11832182109355927,0.4427260160446167,-0.17751388251781464,-0.16796259582042694,0.39768579602241516,-0.2352866381406784,-0.09092851728200912,0.3257058262825012,-0.4911193251609802,-0.04464973881840706,-1.2914026975631714,-0.0587901696562767,1.7439912557601929,1.3876844644546509,0.9240755438804626,-0.0841534212231636,1.0930366516113281,-2.164109945297241,-1.4143133163452148,0.06698068976402283,0.39821669459342957,-0.3002236783504486,-0.5208611488342285,0.29974278807640076,-0.4211743474006653,0.10559925436973572,-0.6710627675056458,-0.5027288198471069,0.8375740647315979,-0.7062064409255981,0.7127774357795715,1.3221462965011597,-0.1314670592546463,-0.26981356739997864
152,14,4,2,3,0,0,0,3.3592545986175537,0.9211209416389465,0.9211209416389465,0.37957870960235596,3,-0.8448603749275208,0.4036535620689392,-0.6436886787414551,0.957552433013916,1.1857293844223022,-0.34472036361694336,0.17916887998580933,-0.20217368006706238,0.9836468696594238,0.7800143957138062,0.5879790782928467,0.6887837052345276,-0.5019585490226746,0.9852895140647888,-0.9208817481994629,0.9505094885826111,0.917266845703125,0.8925953507423401,-0.3626895248889923,-0.2893548905849457,0.790926992893219,0.8884992599487305,-0.9910407662391663,0.7457943558692932,-0.5652151703834534,-0.958731472492218,-0.8158099055290222,0.27612829208374023,-1.0259665250778198,0.6029295921325684,1.7459157705307007,0.7670636773109436,0.9063934087753296,1.5087097883224487,0.23464564979076385,-2.2499899864196777,-0.690494179725647,0.4923161566257477,-0.09230654686689377,-0.1355888694524765,-0.49492543935775757,0.3047565817832947,-0.4122418463230133,0.04216624051332474,-0.6416108012199402,-0.4923112094402313,0.8316519260406494,-0.6917690634727478,0.734779953956604,1.3496649265289307,-0.15239666402339935,-0.2899550795555115
153,14,4,2,3,0,0,0,4.585289478302002,0.9879288077354431,0.9879288077354431,0.08102665096521378,3,0.37478503584861755,-0.9342449903488159,-0.317480206489563,-0.3696116805076599,-0.024967096745967865,-0.2779157757759094,-0.027813024818897247,0.8031574487686157,-0.7757064700126648,-0.49990180134773254,-0.11721037328243256,-0.2790130078792572,0.0035100304521620274,-0.7527288198471069,0.5959963798522949,-0.41230934858322144,-0.7063683867454529,-0.6308271884918213,0.3726764917373657,-0.02020755223929882,-0.40031060576438904,-0.23522049188613892,0.8559990525245667,-0.7076800465583801,0.28723374009132385,0.49578410387039185,-0.2526538670063019,0.38869142532348633,-1.811867117881775,-0.04779491201043129,1.2333368062973022,1.1749131679534912,0.6015700101852417,0.13271187245845795,1.650696873664856,-1.709625482559204,-1.4682477712631226,-1.0036457777023315,0.23300155997276306,0.09589468687772751,-0.5022789239883423,0.30604076385498047,-0.3961174488067627,0.07116791605949402,-0.6610918641090393,-0.4766833186149597,0.8277678489685059,-0.7033431529998779,0.7363262176513672,1.3513036966323853,-0.1736576408147812,-0.2789924442768097
